"","year","race","FORCE_USED","HAD_WEAPON"
"29389",2014,"B",FALSE,FALSE
"29390",2014,"B",TRUE,FALSE
"29391",2014,"B",FALSE,FALSE
"29392",2014,"B",FALSE,FALSE
"29393",2014,"B",FALSE,FALSE
"29394",2014,"B",FALSE,FALSE
"29395",2014,"Q",FALSE,FALSE
"29396",2014,"B",FALSE,FALSE
"29397",2014,"B",FALSE,FALSE
"29398",2014,"B",FALSE,FALSE
"29399",2014,"B",FALSE,FALSE
"29400",2014,"Q",FALSE,FALSE
"29401",2014,"Q",FALSE,FALSE
"29402",2014,"Q",TRUE,FALSE
"29403",2014,"Q",FALSE,FALSE
"29404",2014,"W",FALSE,TRUE
"29405",2014,"P",FALSE,FALSE
"29406",2014,"Z",TRUE,FALSE
"29407",2014,"B",FALSE,FALSE
"29408",2014,"B",FALSE,FALSE
"29409",2014,"B",FALSE,FALSE
"29410",2014,"P",FALSE,FALSE
"29411",2014,"W",TRUE,FALSE
"29412",2014,"W",TRUE,FALSE
"29413",2014,"B",FALSE,FALSE
"29414",2014,"Q",FALSE,FALSE
"29415",2014,"Q",FALSE,FALSE
"29416",2014,"W",FALSE,FALSE
"29417",2014,"W",FALSE,FALSE
"29418",2014,"W",TRUE,FALSE
"29419",2014,"B",FALSE,FALSE
"29420",2014,"Z",FALSE,FALSE
"29421",2014,"B",FALSE,FALSE
"29422",2014,"W",FALSE,FALSE
"29423",2014,"W",TRUE,FALSE
"29424",2014,"Q",FALSE,FALSE
"29425",2014,"Z",FALSE,FALSE
"29426",2014,"B",TRUE,FALSE
"29427",2014,"B",TRUE,FALSE
"29428",2014,"B",FALSE,FALSE
"29429",2014,"B",FALSE,FALSE
"29430",2014,"B",FALSE,FALSE
"29431",2014,"P",FALSE,FALSE
"29432",2014,"B",FALSE,FALSE
"29433",2014,"P",FALSE,FALSE
"29434",2014,"B",FALSE,FALSE
"29435",2014,"B",FALSE,FALSE
"29436",2014,"A",FALSE,TRUE
"29437",2014,"Q",FALSE,FALSE
"29438",2014,"B",TRUE,FALSE
"29439",2014,"B",FALSE,FALSE
"29440",2014,"Q",FALSE,FALSE
"29441",2014,"B",FALSE,FALSE
"29442",2014,"W",FALSE,FALSE
"29443",2014,"B",FALSE,FALSE
"29444",2014,"B",FALSE,TRUE
"29445",2014,"B",TRUE,FALSE
"29446",2014,"P",TRUE,FALSE
"29447",2014,"W",TRUE,FALSE
"29448",2014,"W",FALSE,FALSE
"29449",2014,"B",FALSE,FALSE
"29450",2014,"Q",FALSE,FALSE
"29451",2014,"Q",TRUE,FALSE
"29452",2014,"Z",FALSE,FALSE
"29453",2014,"A",FALSE,FALSE
"29454",2014,"B",TRUE,FALSE
"29455",2014,"B",TRUE,FALSE
"29456",2014,"B",FALSE,FALSE
"29457",2014,"Q",FALSE,FALSE
"29458",2014,"B",FALSE,FALSE
"29459",2014,"B",TRUE,FALSE
"29460",2014,"Q",FALSE,FALSE
"29461",2014,"Q",FALSE,FALSE
"29462",2014,"Q",FALSE,FALSE
"29463",2014,"Q",FALSE,FALSE
"29464",2014,"B",TRUE,FALSE
"29465",2014,"B",TRUE,FALSE
"29466",2014,"B",TRUE,FALSE
"29467",2014,"Q",FALSE,FALSE
"29468",2014,"B",TRUE,FALSE
"29469",2014,"B",FALSE,FALSE
"29470",2014,"B",FALSE,FALSE
"29471",2014,"Q",FALSE,FALSE
"29472",2014,"A",FALSE,FALSE
"29473",2014,"B",FALSE,FALSE
"29474",2014,"B",TRUE,FALSE
"29475",2014,"B",FALSE,FALSE
"29476",2014,"Q",TRUE,TRUE
"29477",2014,"B",FALSE,FALSE
"29478",2014,"W",FALSE,FALSE
"29479",2014,"B",TRUE,TRUE
"29480",2014,"B",TRUE,FALSE
"29481",2014,"B",TRUE,FALSE
"29482",2014,"B",FALSE,FALSE
"29483",2014,"B",FALSE,FALSE
"29484",2014,"Q",FALSE,FALSE
"29485",2014,"W",TRUE,FALSE
"29486",2014,"B",TRUE,FALSE
"29487",2014,"B",FALSE,FALSE
"29488",2014,"Q",FALSE,FALSE
"29489",2014,"A",FALSE,FALSE
"29490",2014,"B",FALSE,FALSE
"29491",2014,"B",FALSE,FALSE
"29492",2014,"Q",TRUE,FALSE
"29493",2014,"B",TRUE,FALSE
"29494",2014,"B",FALSE,TRUE
"29495",2014,"B",FALSE,FALSE
"29496",2014,"B",FALSE,FALSE
"29497",2014,"B",TRUE,FALSE
"29498",2014,"B",FALSE,FALSE
"29499",2014,"B",FALSE,FALSE
"29500",2014,"B",FALSE,TRUE
"29501",2014,"B",FALSE,FALSE
"29502",2014,"B",FALSE,FALSE
"29503",2014,"B",FALSE,FALSE
"29504",2014,"B",FALSE,FALSE
"29505",2014,"B",FALSE,FALSE
"29506",2014,"B",FALSE,FALSE
"29507",2014,"P",FALSE,FALSE
"29508",2014,"A",FALSE,FALSE
"29509",2014,"B",TRUE,FALSE
"29510",2014,"Q",FALSE,FALSE
"29511",2014,"Q",FALSE,FALSE
"29512",2014,"B",FALSE,FALSE
"29513",2014,"B",FALSE,FALSE
"29514",2014,"B",TRUE,FALSE
"29515",2014,"W",TRUE,FALSE
"29516",2014,"P",TRUE,FALSE
"29517",2014,"B",FALSE,FALSE
"29518",2014,"Q",FALSE,FALSE
"29519",2014,"Q",TRUE,FALSE
"29520",2014,"B",FALSE,FALSE
"29521",2014,"Q",FALSE,FALSE
"29522",2014,"A",FALSE,FALSE
"29523",2014,"B",FALSE,FALSE
"29524",2014,"B",FALSE,FALSE
"29525",2014,"P",FALSE,FALSE
"29526",2014,"P",FALSE,FALSE
"29527",2014,"Q",FALSE,FALSE
"29528",2014,"B",FALSE,FALSE
"29529",2014,"B",FALSE,FALSE
"29530",2014,"P",TRUE,FALSE
"29531",2014,"B",FALSE,FALSE
"29532",2014,"Q",FALSE,FALSE
"29533",2014,"B",FALSE,FALSE
"29534",2014,"B",FALSE,FALSE
"29535",2014,"B",FALSE,FALSE
"29536",2014,"B",FALSE,FALSE
"29537",2014,"B",FALSE,FALSE
"29538",2014,"B",FALSE,FALSE
"29539",2014,"B",TRUE,FALSE
"29540",2014,"B",TRUE,FALSE
"29541",2014,"B",TRUE,FALSE
"29542",2014,"B",TRUE,FALSE
"29543",2014,"W",FALSE,FALSE
"29544",2014,"B",TRUE,FALSE
"29545",2014,"Q",FALSE,FALSE
"29546",2014,"B",FALSE,FALSE
"29547",2014,"B",FALSE,FALSE
"29548",2014,"B",FALSE,FALSE
"29549",2014,"Q",FALSE,FALSE
"29550",2014,"Q",FALSE,FALSE
"29551",2014,"B",FALSE,FALSE
"29552",2014,"Q",FALSE,FALSE
"29553",2014,"Q",FALSE,FALSE
"29554",2014,"Q",FALSE,FALSE
"29555",2014,"B",FALSE,FALSE
"29556",2014,"B",FALSE,FALSE
"29557",2014,"Q",FALSE,FALSE
"29558",2014,"B",FALSE,FALSE
"29559",2014,"B",FALSE,FALSE
"29560",2014,"Z",FALSE,FALSE
"29561",2014,"B",TRUE,FALSE
"29562",2014,"B",FALSE,FALSE
"29563",2014,"U",TRUE,FALSE
"29564",2014,"B",FALSE,FALSE
"29565",2014,"B",FALSE,FALSE
"29566",2014,"B",FALSE,FALSE
"29567",2014,"B",FALSE,FALSE
"29568",2014,"B",FALSE,FALSE
"29569",2014,"B",FALSE,FALSE
"29570",2014,"B",FALSE,FALSE
"29571",2014,"P",FALSE,FALSE
"29572",2014,"Q",FALSE,FALSE
"29573",2014,"B",FALSE,FALSE
"29574",2014,"B",FALSE,FALSE
"29575",2014,"B",FALSE,FALSE
"29576",2014,"B",FALSE,FALSE
"29577",2014,"B",FALSE,FALSE
"29578",2014,"B",FALSE,FALSE
"29579",2014,"B",FALSE,FALSE
"29580",2014,"Q",FALSE,FALSE
"29581",2014,"B",FALSE,FALSE
"29582",2014,"B",FALSE,TRUE
"29583",2014,"Q",FALSE,TRUE
"29584",2014,"B",FALSE,FALSE
"29585",2014,"W",FALSE,FALSE
"29586",2014,"W",FALSE,FALSE
"29587",2014,"W",FALSE,FALSE
"29588",2014,"B",TRUE,FALSE
"29589",2014,"B",FALSE,FALSE
"29590",2014,"B",FALSE,FALSE
"29591",2014,"B",FALSE,FALSE
"29592",2014,"P",TRUE,FALSE
"29593",2014,"Q",TRUE,FALSE
"29594",2014,"B",FALSE,FALSE
"29595",2014,"B",FALSE,FALSE
"29596",2014,"B",FALSE,FALSE
"29597",2014,"Q",FALSE,FALSE
"29598",2014,"Z",FALSE,FALSE
"29599",2014,"B",FALSE,FALSE
"29600",2014,"B",FALSE,FALSE
"29601",2014,"Q",FALSE,TRUE
"29602",2014,"Q",FALSE,FALSE
"29603",2014,"P",TRUE,FALSE
"29604",2014,"P",FALSE,FALSE
"29605",2014,"Q",FALSE,FALSE
"29606",2014,"B",FALSE,FALSE
"29607",2014,"B",FALSE,FALSE
"29608",2014,"B",FALSE,TRUE
"29609",2014,"B",FALSE,FALSE
"29610",2014,"B",FALSE,FALSE
"29611",2014,"W",TRUE,FALSE
"29612",2014,"Q",FALSE,FALSE
"29613",2014,"A",FALSE,FALSE
"29614",2014,"P",FALSE,FALSE
"29615",2014,"B",FALSE,FALSE
"29616",2014,"B",FALSE,FALSE
"29617",2014,"Q",FALSE,TRUE
"29618",2014,"B",FALSE,FALSE
"29619",2014,"B",TRUE,FALSE
"29620",2014,"Q",FALSE,FALSE
"29621",2014,"A",TRUE,FALSE
"29622",2014,"A",FALSE,FALSE
"29623",2014,"B",TRUE,TRUE
"29624",2014,"Q",TRUE,FALSE
"29625",2014,"Q",TRUE,FALSE
"29626",2014,"B",FALSE,TRUE
"29627",2014,"B",TRUE,FALSE
"29628",2014,"Q",FALSE,FALSE
"29629",2014,"A",FALSE,FALSE
"29630",2014,"B",FALSE,FALSE
"29631",2014,"B",TRUE,FALSE
"29632",2014,"B",TRUE,FALSE
"29633",2014,"W",FALSE,FALSE
"29634",2014,"B",FALSE,FALSE
"29635",2014,"W",FALSE,FALSE
"29636",2014,"B",FALSE,FALSE
"29637",2014,"Q",TRUE,FALSE
"29638",2014,"W",FALSE,FALSE
"29639",2014,"P",FALSE,FALSE
"29640",2014,"B",TRUE,TRUE
"29641",2014,"B",TRUE,FALSE
"29642",2014,"B",FALSE,FALSE
"29643",2014,"B",TRUE,FALSE
"29644",2014,"B",TRUE,FALSE
"29645",2014,"Q",FALSE,FALSE
"29646",2014,"W",TRUE,FALSE
"29647",2014,"B",FALSE,FALSE
"29648",2014,"W",FALSE,FALSE
"29649",2014,"B",FALSE,FALSE
"29650",2014,"B",FALSE,FALSE
"29651",2014,"Q",TRUE,TRUE
"29652",2014,"B",FALSE,FALSE
"29653",2014,"B",FALSE,FALSE
"29654",2014,"B",FALSE,FALSE
"29655",2014,"B",FALSE,FALSE
"29656",2014,"B",FALSE,FALSE
"29657",2014,"B",FALSE,FALSE
"29658",2014,"B",FALSE,FALSE
"29659",2014,"Q",FALSE,FALSE
"29660",2014,"W",FALSE,FALSE
"29661",2014,"W",FALSE,FALSE
"29662",2014,"B",TRUE,FALSE
"29663",2014,"P",FALSE,FALSE
"29664",2014,"Q",FALSE,FALSE
"29665",2014,"Q",FALSE,FALSE
"29666",2014,"Q",FALSE,FALSE
"29667",2014,"B",TRUE,FALSE
"29668",2014,"Q",TRUE,FALSE
"29669",2014,"B",FALSE,FALSE
"29670",2014,"B",TRUE,FALSE
"29671",2014,"B",TRUE,FALSE
"29672",2014,"B",FALSE,FALSE
"29673",2014,"A",FALSE,FALSE
"29674",2014,"W",FALSE,FALSE
"29675",2014,"B",FALSE,FALSE
"29676",2014,"W",FALSE,FALSE
"29677",2014,"B",TRUE,FALSE
"29678",2014,"B",TRUE,TRUE
"29679",2014,"B",FALSE,FALSE
"29680",2014,"W",FALSE,FALSE
"29681",2014,"B",FALSE,FALSE
"29682",2014,"B",FALSE,FALSE
"29683",2014,"W",FALSE,FALSE
"29684",2014,"W",FALSE,FALSE
"29685",2014,"W",FALSE,FALSE
"29686",2014,"A",FALSE,FALSE
"29687",2014,"B",FALSE,FALSE
"29688",2014,"Q",FALSE,FALSE
"29689",2014,"Q",FALSE,FALSE
"29690",2014,"B",FALSE,FALSE
"29691",2014,"P",FALSE,FALSE
"29692",2014,"Q",FALSE,FALSE
"29693",2014,"W",FALSE,FALSE
"29694",2014,"Q",FALSE,FALSE
"29695",2014,"Q",FALSE,FALSE
"29696",2014,"W",FALSE,FALSE
"29697",2014,"A",FALSE,FALSE
"29698",2014,"W",FALSE,TRUE
"29699",2014,"Q",FALSE,FALSE
"29700",2014,"P",FALSE,TRUE
"29701",2014,"B",FALSE,FALSE
"29702",2014,"B",TRUE,FALSE
"29703",2014,"Q",FALSE,FALSE
"29704",2014,"P",FALSE,FALSE
"29705",2014,"Q",TRUE,FALSE
"29706",2014,"B",FALSE,FALSE
"29707",2014,"B",FALSE,FALSE
"29708",2014,"Q",TRUE,FALSE
"29709",2014,"B",TRUE,TRUE
"29710",2014,"B",TRUE,FALSE
"29711",2014,"Q",FALSE,FALSE
"29712",2014,"B",FALSE,FALSE
"29713",2014,"B",TRUE,FALSE
"29714",2014,"Q",FALSE,TRUE
"29715",2014,"B",FALSE,FALSE
"29716",2014,"W",TRUE,FALSE
"29717",2014,"Q",TRUE,FALSE
"29718",2014,"W",FALSE,FALSE
"29719",2014,"Z",TRUE,FALSE
"29720",2014,"Z",TRUE,FALSE
"29721",2014,"W",FALSE,FALSE
"29722",2014,"B",FALSE,FALSE
"29723",2014,"W",FALSE,FALSE
"29724",2014,"P",FALSE,FALSE
"29725",2014,"Q",FALSE,FALSE
"29726",2014,"A",FALSE,FALSE
"29727",2014,"A",FALSE,FALSE
"29728",2014,"Q",FALSE,FALSE
"29729",2014,"B",FALSE,FALSE
"29730",2014,"B",FALSE,FALSE
"29731",2014,"B",FALSE,FALSE
"29732",2014,"B",FALSE,TRUE
"29733",2014,"B",FALSE,FALSE
"29734",2014,"B",FALSE,FALSE
"29735",2014,"B",FALSE,FALSE
"29736",2014,"B",FALSE,FALSE
"29737",2014,"Q",FALSE,FALSE
"29738",2014,"B",TRUE,FALSE
"29739",2014,"B",FALSE,FALSE
"29740",2014,"B",FALSE,FALSE
"29741",2014,"Q",TRUE,FALSE
"29742",2014,"B",TRUE,FALSE
"29743",2014,"P",TRUE,FALSE
"29744",2014,"P",TRUE,FALSE
"29745",2014,"P",TRUE,FALSE
"29746",2014,"B",FALSE,FALSE
"29747",2014,"B",FALSE,FALSE
"29748",2014,"B",FALSE,FALSE
"29749",2014,"W",FALSE,TRUE
"29750",2014,"B",FALSE,FALSE
"29751",2014,"U",FALSE,FALSE
"29752",2014,"B",TRUE,FALSE
"29753",2014,"B",FALSE,FALSE
"29754",2014,"P",TRUE,FALSE
"29755",2014,"B",FALSE,FALSE
"29756",2014,"B",TRUE,FALSE
"29757",2014,"B",FALSE,FALSE
"29758",2014,"B",FALSE,FALSE
"29759",2014,"B",FALSE,FALSE
"29760",2014,"P",FALSE,TRUE
"29761",2014,"B",FALSE,FALSE
"29762",2014,"B",TRUE,FALSE
"29763",2014,"Q",FALSE,FALSE
"29764",2014,"W",FALSE,FALSE
"29765",2014,"W",FALSE,FALSE
"29766",2014,"W",FALSE,FALSE
"29767",2014,"B",FALSE,FALSE
"29768",2014,"B",FALSE,FALSE
"29769",2014,"B",TRUE,FALSE
"29770",2014,"Q",FALSE,FALSE
"29771",2014,"B",TRUE,FALSE
"29772",2014,"P",TRUE,FALSE
"29773",2014,"B",TRUE,FALSE
"29774",2014,"B",FALSE,FALSE
"29775",2014,"B",FALSE,FALSE
"29776",2014,"Q",TRUE,FALSE
"29777",2014,"B",FALSE,FALSE
"29778",2014,"B",FALSE,FALSE
"29779",2014,"B",FALSE,FALSE
"29780",2014,"B",FALSE,FALSE
"29781",2014,"Q",FALSE,FALSE
"29782",2014,"U",FALSE,FALSE
"29783",2014,"Z",FALSE,FALSE
"29784",2014,"B",FALSE,FALSE
"29785",2014,"W",FALSE,FALSE
"29786",2014,"Q",FALSE,FALSE
"29787",2014,"W",FALSE,FALSE
"29788",2014,"W",FALSE,FALSE
"29789",2014,"W",FALSE,FALSE
"29790",2014,"W",FALSE,FALSE
"29791",2014,"W",FALSE,FALSE
"29792",2014,"W",FALSE,FALSE
"29793",2014,"A",FALSE,FALSE
"29794",2014,"B",FALSE,FALSE
"29795",2014,"B",FALSE,FALSE
"29796",2014,"B",FALSE,FALSE
"29797",2014,"B",FALSE,FALSE
"29798",2014,"P",TRUE,FALSE
"29799",2014,"Q",FALSE,FALSE
"29800",2014,"B",TRUE,FALSE
"29801",2014,"Q",FALSE,FALSE
"29802",2014,"Q",FALSE,FALSE
"29803",2014,"Z",FALSE,FALSE
"29804",2014,"B",TRUE,TRUE
"29805",2014,"W",FALSE,FALSE
"29806",2014,"A",FALSE,FALSE
"29807",2014,"P",FALSE,FALSE
"29808",2014,"P",FALSE,FALSE
"29809",2014,"P",FALSE,FALSE
"29810",2014,"Q",FALSE,FALSE
"29811",2014,"U",TRUE,FALSE
"29812",2014,"B",FALSE,FALSE
"29813",2014,"Q",FALSE,FALSE
"29814",2014,"B",FALSE,FALSE
"29815",2014,"B",FALSE,FALSE
"29816",2014,"B",FALSE,FALSE
"29817",2014,"B",FALSE,FALSE
"29818",2014,"B",TRUE,FALSE
"29819",2014,"B",FALSE,FALSE
"29820",2014,"U",TRUE,FALSE
"29821",2014,"B",FALSE,FALSE
"29822",2014,"B",FALSE,FALSE
"29823",2014,"B",FALSE,FALSE
"29824",2014,"B",FALSE,FALSE
"29825",2014,"B",FALSE,FALSE
"29826",2014,"B",FALSE,FALSE
"29827",2014,"B",FALSE,FALSE
"29828",2014,"B",FALSE,FALSE
"29829",2014,"P",FALSE,FALSE
"29830",2014,"Q",FALSE,FALSE
"29831",2014,"Q",FALSE,FALSE
"29832",2014,"Q",TRUE,FALSE
"29833",2014,"Q",FALSE,FALSE
"29834",2014,"A",FALSE,FALSE
"29835",2014,"Q",FALSE,FALSE
"29836",2014,"Q",FALSE,FALSE
"29837",2014,"Q",FALSE,FALSE
"29838",2014,"W",FALSE,FALSE
"29839",2014,"B",FALSE,FALSE
"29840",2014,"B",FALSE,FALSE
"29841",2014,"B",FALSE,FALSE
"29842",2014,"W",FALSE,FALSE
"29843",2014,"Q",FALSE,FALSE
"29844",2014,"W",FALSE,FALSE
"29845",2014,"Q",FALSE,FALSE
"29846",2014,"P",FALSE,FALSE
"29847",2014,"Q",TRUE,FALSE
"29848",2014,"B",TRUE,FALSE
"29849",2014,"P",FALSE,FALSE
"29850",2014,"Q",FALSE,FALSE
"29851",2014,"Q",TRUE,FALSE
"29852",2014,"Q",FALSE,FALSE
"29853",2014,"W",TRUE,FALSE
"29854",2014,"P",FALSE,FALSE
"29855",2014,"B",FALSE,FALSE
"29856",2014,"Z",FALSE,FALSE
"29857",2014,"B",FALSE,FALSE
"29858",2014,"W",FALSE,FALSE
"29859",2014,"B",FALSE,FALSE
"29860",2014,"W",TRUE,FALSE
"29861",2014,"P",FALSE,FALSE
"29862",2014,"W",FALSE,FALSE
"29863",2014,"Q",FALSE,FALSE
"29864",2014,"B",TRUE,FALSE
"29865",2014,"Q",TRUE,FALSE
"29866",2014,"B",FALSE,FALSE
"29867",2014,"B",FALSE,FALSE
"29868",2014,"B",FALSE,FALSE
"29869",2014,"Q",FALSE,FALSE
"29870",2014,"B",FALSE,FALSE
"29871",2014,"B",TRUE,FALSE
"29872",2014,"A",FALSE,FALSE
"29873",2014,"Q",FALSE,FALSE
"29874",2014,"B",TRUE,FALSE
"29875",2014,"Q",FALSE,FALSE
"29876",2014,"Q",FALSE,FALSE
"29877",2014,"B",FALSE,FALSE
"29878",2014,"B",FALSE,FALSE
"29879",2014,"B",TRUE,FALSE
"29880",2014,"Q",FALSE,FALSE
"29881",2014,"B",TRUE,FALSE
"29882",2014,"P",FALSE,FALSE
"29883",2014,"Q",TRUE,FALSE
"29884",2014,"Q",FALSE,TRUE
"29885",2014,"W",TRUE,FALSE
"29886",2014,"A",FALSE,FALSE
"29887",2014,"A",FALSE,FALSE
"29888",2014,"A",FALSE,FALSE
"29889",2014,"W",FALSE,FALSE
"29890",2014,"W",FALSE,FALSE
"29891",2014,"W",FALSE,FALSE
"29892",2014,"W",TRUE,FALSE
"29893",2014,"B",TRUE,FALSE
"29894",2014,"B",FALSE,FALSE
"29895",2014,"Q",FALSE,FALSE
"29896",2014,"W",FALSE,FALSE
"29897",2014,"A",FALSE,FALSE
"29898",2014,"Q",FALSE,FALSE
"29899",2014,"Q",FALSE,FALSE
"29900",2014,"B",FALSE,FALSE
"29901",2014,"P",FALSE,FALSE
"29902",2014,"B",TRUE,FALSE
"29903",2014,"A",TRUE,FALSE
"29904",2014,"A",TRUE,FALSE
"29905",2014,"B",TRUE,FALSE
"29906",2014,"B",FALSE,FALSE
"29907",2014,"B",TRUE,FALSE
"29908",2014,"B",TRUE,TRUE
"29909",2014,"W",FALSE,FALSE
"29910",2014,"B",FALSE,FALSE
"29911",2014,"B",FALSE,FALSE
"29912",2014,"B",FALSE,FALSE
"29913",2014,"B",FALSE,FALSE
"29914",2014,"B",FALSE,FALSE
"29915",2014,"B",FALSE,FALSE
"29916",2014,"Q",TRUE,FALSE
"29917",2014,"Q",TRUE,FALSE
"29918",2014,"Q",FALSE,FALSE
"29919",2014,"B",TRUE,FALSE
"29920",2014,"B",TRUE,FALSE
"29921",2014,"B",TRUE,FALSE
"29922",2014,"B",TRUE,FALSE
"29923",2014,"A",TRUE,FALSE
"29924",2014,"B",FALSE,FALSE
"29925",2014,"Q",FALSE,FALSE
"29926",2014,"Q",TRUE,FALSE
"29927",2014,"B",FALSE,FALSE
"29928",2014,"B",TRUE,FALSE
"29929",2014,"B",FALSE,FALSE
"29930",2014,"B",FALSE,TRUE
"29931",2014,"B",TRUE,FALSE
"29932",2014,"B",FALSE,FALSE
"29933",2014,"B",FALSE,FALSE
"29934",2014,"B",TRUE,FALSE
"29935",2014,"B",FALSE,FALSE
"29936",2014,"B",FALSE,FALSE
"29937",2014,"Q",FALSE,FALSE
"29938",2014,"B",FALSE,FALSE
"29939",2014,"B",FALSE,FALSE
"29940",2014,"B",FALSE,FALSE
"29941",2014,"B",FALSE,FALSE
"29942",2014,"Q",TRUE,FALSE
"29943",2014,"P",FALSE,FALSE
"29944",2014,"B",FALSE,FALSE
"29945",2014,"B",FALSE,FALSE
"29946",2014,"A",FALSE,FALSE
"29947",2014,"W",FALSE,FALSE
"29948",2014,"B",FALSE,FALSE
"29949",2014,"B",FALSE,FALSE
"29950",2014,"B",FALSE,FALSE
"29951",2014,"W",FALSE,FALSE
"29952",2014,"B",FALSE,FALSE
"29953",2014,"B",FALSE,FALSE
"29954",2014,"B",FALSE,FALSE
"29955",2014,"B",FALSE,FALSE
"29956",2014,"B",FALSE,FALSE
"29957",2014,"B",FALSE,FALSE
"29958",2014,"Z",TRUE,FALSE
"29959",2014,"B",FALSE,FALSE
"29960",2014,"B",FALSE,FALSE
"29961",2014,"B",FALSE,TRUE
"29962",2014,"B",FALSE,FALSE
"29963",2014,"B",TRUE,FALSE
"29964",2014,"B",TRUE,FALSE
"29965",2014,"B",TRUE,FALSE
"29966",2014,"B",TRUE,FALSE
"29967",2014,"B",FALSE,FALSE
"29968",2014,"B",FALSE,FALSE
"29969",2014,"Q",TRUE,FALSE
"29970",2014,"P",FALSE,FALSE
"29971",2014,"Q",TRUE,TRUE
"29972",2014,"W",FALSE,FALSE
"29973",2014,"B",TRUE,FALSE
"29974",2014,"Q",TRUE,FALSE
"29975",2014,"B",FALSE,FALSE
"29976",2014,"B",FALSE,FALSE
"29977",2014,"B",FALSE,FALSE
"29978",2014,"B",FALSE,FALSE
"29979",2014,"A",FALSE,FALSE
"29980",2014,"B",FALSE,FALSE
"29981",2014,"B",FALSE,FALSE
"29982",2014,"B",FALSE,FALSE
"29983",2014,"Q",FALSE,FALSE
"29984",2014,"Q",FALSE,FALSE
"29985",2014,"Z",FALSE,FALSE
"29986",2014,"Q",FALSE,FALSE
"29987",2014,"P",FALSE,FALSE
"29988",2014,"W",FALSE,FALSE
"29989",2014,"B",FALSE,FALSE
"29990",2014,"B",FALSE,FALSE
"29991",2014,"P",FALSE,FALSE
"29992",2014,"B",FALSE,FALSE
"29993",2014,"B",FALSE,FALSE
"29994",2014,"B",FALSE,FALSE
"29995",2014,"B",FALSE,FALSE
"29996",2014,"I",FALSE,FALSE
"29997",2014,"I",FALSE,FALSE
"29998",2014,"W",FALSE,FALSE
"29999",2014,"B",FALSE,FALSE
"30000",2014,"B",FALSE,FALSE
"30001",2014,"B",FALSE,FALSE
"30002",2014,"B",FALSE,FALSE
"30003",2014,"W",TRUE,FALSE
"30004",2014,"B",FALSE,FALSE
"30005",2014,"W",FALSE,TRUE
"30006",2014,"B",TRUE,FALSE
"30007",2014,"B",FALSE,FALSE
"30008",2014,"A",TRUE,FALSE
"30009",2014,"Q",TRUE,TRUE
"30010",2014,"W",TRUE,FALSE
"30011",2014,"W",FALSE,FALSE
"30012",2014,"B",FALSE,FALSE
"30013",2014,"Q",FALSE,FALSE
"30014",2014,"Q",FALSE,FALSE
"30015",2014,"B",TRUE,FALSE
"30016",2014,"A",TRUE,FALSE
"30017",2014,"B",FALSE,FALSE
"30018",2014,"W",FALSE,FALSE
"30019",2014,"B",TRUE,FALSE
"30020",2014,"P",FALSE,FALSE
"30021",2014,"B",FALSE,FALSE
"30022",2014,"B",TRUE,TRUE
"30023",2014,"B",TRUE,FALSE
"30024",2014,"Q",TRUE,TRUE
"30025",2014,"B",FALSE,FALSE
"30026",2014,"W",FALSE,FALSE
"30027",2014,"B",FALSE,FALSE
"30028",2014,"B",FALSE,FALSE
"30029",2014,"W",FALSE,TRUE
"30030",2014,"B",FALSE,FALSE
"30031",2014,"B",FALSE,FALSE
"30032",2014,"B",FALSE,FALSE
"30033",2014,"B",FALSE,FALSE
"30034",2014,"B",FALSE,FALSE
"30035",2014,"W",TRUE,FALSE
"30036",2014,"Q",FALSE,FALSE
"30037",2014,"B",TRUE,FALSE
"30038",2014,"A",FALSE,FALSE
"30039",2014,"B",FALSE,FALSE
"30040",2014,"B",FALSE,FALSE
"30041",2014,"B",FALSE,FALSE
"30042",2014,"Q",TRUE,FALSE
"30043",2014,"B",TRUE,FALSE
"30044",2014,"P",FALSE,FALSE
"30045",2014,"B",FALSE,FALSE
"30046",2014,"Q",TRUE,FALSE
"30047",2014,"Q",FALSE,FALSE
"30048",2014,"B",TRUE,FALSE
"30049",2014,"B",TRUE,FALSE
"30050",2014,"W",FALSE,FALSE
"30051",2014,"B",FALSE,FALSE
"30052",2014,"B",FALSE,FALSE
"30053",2014,"W",FALSE,FALSE
"30054",2014,"P",FALSE,FALSE
"30055",2014,"B",FALSE,FALSE
"30056",2014,"Q",FALSE,FALSE
"30057",2014,"B",TRUE,FALSE
"30058",2014,"U",FALSE,FALSE
"30059",2014,"B",FALSE,FALSE
"30060",2014,"B",FALSE,FALSE
"30061",2014,"B",FALSE,FALSE
"30062",2014,"B",FALSE,FALSE
"30063",2014,"B",TRUE,FALSE
"30064",2014,"B",FALSE,FALSE
"30065",2014,"U",FALSE,FALSE
"30066",2014,"A",FALSE,FALSE
"30067",2014,"B",FALSE,FALSE
"30068",2014,"Q",FALSE,FALSE
"30069",2014,"W",FALSE,FALSE
"30070",2014,"B",FALSE,FALSE
"30071",2014,"W",TRUE,FALSE
"30072",2014,"B",FALSE,FALSE
"30073",2014,"B",FALSE,FALSE
"30074",2014,"B",TRUE,FALSE
"30075",2014,"B",TRUE,FALSE
"30076",2014,"B",TRUE,FALSE
"30077",2014,"B",FALSE,FALSE
"30078",2014,"B",FALSE,FALSE
"30079",2014,"B",FALSE,FALSE
